sample_alias	experiment_id	experiment_name	sample_id	experiment_type	access_status	studies	publications	platform	instrument_model	protocol_label	library_strategy	library_source	library_selection	library_layout	insert_size	read_length	filepath	sample_alias	replicate
763577454-ST-0	8261	763577454-stool1_SRS014459	5382	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763577454-ST-0	0
246515023-TONG-266	8262	246515023-tonguedorsum3	5195	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		246515023-TONG-266	0
158479027-SUPRA-0	8263	158479027-supragingivalplaque1_SRS011126	4570	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		158479027-SUPRA-0	0
160502038-BUCC-390	8264	160502038-buccalmucosa3	5033	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		93		160502038-BUCC-390	0
160582958-TONG-0	8265	160582958-tonguedorsum1_SRS017713	5038	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160582958-TONG-0	0
765195863-ST-322	8266	765195863-stool3_SRS104311	5889	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765195863-ST-322	0
863126187-TONG-204	8267	863126187-tonguedorsum3	6344	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		863126187-TONG-204	0
765074482-TONG-0	8268	765074482-tonguedorsum1_SRS016319	5826	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		765074482-TONG-0	0
765195863-PFORN-322	8269	765195863-posteriorfornix3	5893	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765195863-PFORN-322	0
857980665-TONG-203	8270	857980665-tonguedorsum2	6216	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		857980665-TONG-203	0
765195863-SAL-322	8271	765195863-saliva3	5890	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765195863-SAL-322	0
159915365-PFORN-0	8272	159915365-posteriorfornix1_SRS016584	4890	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159915365-PFORN-0	0
764366428-TONG-330	8273	764366428-tonguedorsum2	5658	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764366428-TONG-330	0
159207311-TONG-231	8274	159207311-tonguedorsum2_SRS024138	4692	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159207311-TONG-231	0
275382046-SUPRA-203	8275	275382046-supragingivalplaque2	6315	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		275382046-SUPRA-203	0
764305738-ST-77	8276	764305738-stool2_SRS018984	5643	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764305738-ST-77	0
338793263-NASAL-0	8277	338793263-anteriornares1_SRS054061	6157	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		338793263-NASAL-0	0
159490532-BUCC-236	8278	159490532-buccalmucosa2_SRS046686	4776	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159490532-BUCC-236	0
765539774-THRO-353	8279	765539774-throat3	5987	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765539774-THRO-353	0
706846339-ST-219	8280	706846339-stool2_SRS142503	6139	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		706846339-ST-219	0
737052003-ST-269	8281	737052003-stool2_SRS147919	6063	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		737052003-ST-269	0
763719065-ST-403	8282	763719065-stool3_SRS104485	5441	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763719065-ST-403	0
764508039-ST-408	8283	764508039-stool3_SRS143991	5727	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764508039-ST-408	0
764588959-ST-0	8284	764588959-stool1_SRS016095	5737	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764588959-ST-0	0
840279516-ST-0	8285	840279516-stool1_SRS043667	5232	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		840279516-ST-0	0
550534656-ACF_R-244	8286	550534656-rantecubitalfossa3	6185	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		550534656-ACF_R-244	0
763719065-SUB-403	8287	763719065-subgingivalplaque3	5446	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763719065-SUB-403	0
158802708-RAC_R-399	8288	158802708-rretroauricularcrease3	4609	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		158802708-RAC_R-399	0
764224817-SUPRA-0	8289	764224817-supragingivalplaque1_SRS015755	5612	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764224817-SUPRA-0	0
550534656-BUCC-245	8290	550534656-buccalmucosa3	6181	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		550534656-BUCC-245	0
809635352-ST-173	8291	809635352-stool2_SRS063040	5170	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		809635352-ST-173	0
370027359-SUPRA-231	8292	370027359-supragingivalplaque2	6116	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		370027359-SUPRA-231	0
763456073-PFORN-382	8293	763456073-posteriorfornix3	5348	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763456073-PFORN-382	0
159207311-ST-0	8294	159207311-stool1_SRS013476	4685	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159207311-ST-0	0
338793263-ST-223	8295	338793263-stool2_SRS142712	6168	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		338793263-ST-223	0
764366428-THRO-330	8296	764366428-throat2	5657	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764366428-THRO-330	0
764143897-NASAL-223	8297	764143897-anteriornares2_SRS050484	5589	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764143897-NASAL-223	0
763456073-SUB-382	8298	763456073-subgingivalplaque3	5342	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763456073-SUB-382	0
160421117-BUCC-226	8299	160421117-buccalmucosa2	5007	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		93		160421117-BUCC-226	0
158802708-ST-0	8300	158802708-stool1_SRS012969	4613	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		158802708-ST-0	0
159369152-BUCC-219	8301	159369152-buccalmucosa2_SRS023987	4744	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159369152-BUCC-219	0
764588959-PFORN-0	8302	764588959-posteriorfornix1_SRS016111	5733	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764588959-PFORN-0	0
160421117-SUPRA-0	8303	160421117-supragingivalplaque1_SRS016746	4994	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160421117-SUPRA-0	0
336497421-ST-126	8304	336497421-stool2_SRS064973	5211	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		336497421-ST-126	0
857980665-TONG-254	8305	857980665-tonguedorsum3	6205	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		857980665-TONG-254	0
370425937-ST-0	8306	370425937-stool1_SRS022713	5151	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		370425937-ST-0	0
663835652-PFORN-182	8307	663835652-posteriorfornix3	6348	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		663835652-PFORN-182	0
160582958-NASAL-224	8308	160582958-anteriornares2	5047	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160582958-NASAL-224	0
159753524-TONG-0	8309	159753524-tonguedorsum1_SRS016501	4865	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		95		159753524-TONG-0	0
158944319-BUCC-0	8310	158944319-buccalmucosa1_SRS011310	4654	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		158944319-BUCC-0	0
763961826-TONG-1	8311	763961826-tonguedorsum1_SRS014684	5545	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763961826-TONG-1	0
158216035-TONG-252	8312	158216035-tonguedorsum2	4538	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		158216035-TONG-252	0
159611913-RAC_L-229	8313	159611913-leftretroauricularcrease2_SRS024620	4827	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159611913-RAC_L-229	0
159490532-TONG-0	8314	159490532-tonguedorsum1_SRS017007	4778	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159490532-TONG-0	0
863126187-PTON-204	8315	863126187-palatinetonsils3	6340	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		863126187-PTON-204	0
763435843-SUPRA-84	8316	763435843-supragingivalplaque2_SRS015803	5324	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763435843-SUPRA-84	0
160380657-TONG-289	8317	SRS074970	4969	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160380657-TONG-289	0
764062976-ST-0	8318	764062976-stool1_SRS014979	5570	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764062976-ST-0	0
517810313-GING-194	8319	517810313-keratinizedgingiva2	6263	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		517810313-GING-194	0
763496533-SUB-168	8320	763496533-subgingivalplaque2_SRS019129	5370	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763496533-SUB-168	0
159490532-NASAL-236	8321	159490532-anteriornares2_SRS044474	4774	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159490532-NASAL-236	0
763820215-PFORN-0	8322	763820215-posteriorfornix1_SRS014343	5423	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763820215-PFORN-0	0
159470302-TONG-0	8323	159470302-tonguedorsum1	4770	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		93		159470302-TONG-0	0
763820215-PFORN-273	8324	763820215-posteriorfornix2_SRS054962	5422	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763820215-PFORN-273	0
765701615-TONG-316	8325	765701615-tonguedorsum2	6044	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765701615-TONG-316	0
158337416-TONG-0	8326	158337416-tonguedorsum1_SRS012279	4554	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		158337416-TONG-0	0
160704339-NASAL-0	8327	160704339-anteriornares1_SRS020386	5099	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160704339-NASAL-0	0
764224817-BUCC-174	8328	764224817-buccalmucosa2_SRS054776	5615	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764224817-BUCC-174	0
638754422-SUPRA-287	8329	638754422-supragingivalplaque3	5134	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		93		638754422-SUPRA-287	0
763901136-SUPRA-451	8330	763901136-supragingivalplaque3	5489	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763901136-SUPRA-451	0
764366428-ST-330	8331	764366428-stool2_SRS097889	5652	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764366428-ST-330	0
737052003-TONG-0	8332	737052003-tonguedorsum1_SRS047824	6069	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		737052003-TONG-0	0
763395383-TONG-401	8333	763395383-tonguedorsum3	5304	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763395383-TONG-401	0
823052294-BUCC-213	8334	823052294-buccalmucosa2	6195	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		823052294-BUCC-213	0
764649650-SUPRA-330	8335	764649650-supragingivalplaque2	5746	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764649650-SUPRA-330	0
159591683-RAC_R-236	8336	159591683-rightretroauricularcrease2_SRS024598	4821	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159591683-RAC_R-236	0
508703490-BUCC-0	8337	508703490-buccalmucosa1_SRS058186	6101	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		508703490-BUCC-0	0
159571453-RAC_L-233	8338	159571453-leftretroauricularcrease2_SRS024482	4803	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159571453-RAC_L-233	0
675950834-SUPRA-282	8339	675950834-supragingivalplaque3	6143	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		675950834-SUPRA-282	0
160502038-BUCC-5	8340	160502038-buccalmucosa1_SRS017537	5020	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160502038-BUCC-5	0
764305738-BUCC-0	8341	764305738-buccalmucosa1_SRS015921	5639	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764305738-BUCC-0	0
764467579-SUPRA-364	8342	764467579-supragingivalplaque3	5695	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764467579-SUPRA-364	0
765155402-SUPRA-357	8343	765155402-supragingivalplaque3	5877	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765155402-SUPRA-357	0
160380657-NASAL-231	8344	160380657-anteriornares2	4975	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160380657-NASAL-231	0
246515023-NASAL-131	8345	246515023-anteriornares2	5197	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		246515023-NASAL-131	0
160643649-ST-0	8346	160643649-stool1_SRS019968	5086	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160643649-ST-0	0
508703490-ST-274	8347	508703490-stool3_SRS147766	6091	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		508703490-ST-274	0
937495960-SUPRA-4	8348	SRS063485	5250	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		93		937495960-SUPRA-4	0
765560005-ST-0	8349	765560005-stool1_SRS019397	6013	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		765560005-ST-0	0
159166850-ST-0	8350	159166850-stool1_SRS011529	4676	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		159166850-ST-0	0
763456073-GING-382	8351	763456073-keratinizedgingiva3	5345	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763456073-GING-382	0
159227541-ST-254	8352	159227541-stool2_SRS049995	4701	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		95		159227541-ST-254	0
508703490-ST-0	8353	508703490-stool1_SRS053335	6104	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		508703490-ST-0	0
159753524-PFORN-259	8354	159753524-posteriorfornix2_SRS042858	4871	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		95		159753524-PFORN-259	0
159510762-SUPRA-203	8355	159510762-supragingivalplaque2_SRS024087	4791	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		95		159510762-SUPRA-203	0
764892411-ST-72	8356	764892411-stool1_SRS019910	5791	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764892411-ST-72	0
404239096-SUPRA-293	8357	404239096-supragingivalplaque2	6071	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		404239096-SUPRA-293	0
604812005-TONG-5	8358	604812005-tonguedorsum1_SRS055426	5229	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		604812005-TONG-5	0
159591683-TONG-236	8359	159591683-tonguedorsum2_SRS024580	4822	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159591683-TONG-236	0
160178356-RAC_L-261	8360	160178356-lretroauricularcrease2	4925	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160178356-RAC_L-261	0
737052003-BUCC-0	8361	737052003-buccalmucosa1_SRS055118	6067	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		737052003-BUCC-0	0
159611913-ST-229	8362	159611913-stool2_SRS024625	4830	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159611913-ST-229	0
550534656-TONG-0	8363	550534656-tonguedorsum1_SRS044373	6173	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		550534656-TONG-0	0
160400887-BUCC-0	8364	160400887-buccalmucosa1_SRS020222	4987	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160400887-BUCC-0	0
